5/28/2015,15:56:28,0,LTK_052815_092159,0,5.7,0,8.9,-109.8,60.9,60.9,-0.28,-1.11,-2.06,-5.78,26.178,692.3,677.1,0.33,675.5,440,55,4.44,98.471,69.434,,,
5/28/2015,15:56:30,0,LTK_052815_092159,0,5.7,0,8.91,-110,61.1,61.1,-0.27,-1.1,-2.08,-5.83,26.187,692.4,677.1,0.33,675.5,440,55.2,4.46,97.742,68.92,,,
5/28/2015,15:56:32,0,LTK_052815_092159,0,5.7,0,8.91,-110.1,61.3,61.3,-0.28,-1.14,-2.11,-5.9,26.199,692.6,677.1,0.33,675.5,440,55.5,4.48,97.435,68.704,,,
5/28/2015,15:56:34,0,LTK_052815_092159,0,5.7,0,8.92,-110.8,60.9,60.9,-0.26,-1.04,-2.02,-5.64,26.207,692.6,677,0.33,675.4,440,55.6,4.49,96.835,68.281,,,
5/28/2015,15:56:36,0,LTK_052815_092159,0,5.7,0,8.92,-111.1,60.9,60.9,-0.22,-0.89,-2.11,-5.91,26.231,692.7,676.8,0.33,675.2,440,55.8,4.5,96.075,67.745,,,
5/28/2015,15:56:38,0,LTK_052815_092159,0,5.7,0,8.93,-111.2,61.2,61.2,-0.23,-0.94,-2.1,-5.87,26.27,693.4,677,0.33,675.3,440,56.2,4.53,95.199,67.128,,,
5/28/2015,15:56:40,0,LTK_052815_092159,0,5.7,0,8.93,-111.2,61.5,61.5,-0.25,-0.99,-2.03,-5.68,26.286,693.6,677,0.33,675.2,440,56.5,4.56,94.434,66.59,,,
5/28/2015,15:56:42,0,LTK_052815_092159,0,5.7,0,8.93,-111.4,61.6,61.6,-0.26,-1.03,-2.1,-5.88,26.322,693.5,676.4,0.33,674.6,440,57,4.59,93.582,65.99,,,
5/28/2015,15:56:44,0,LTK_052815_092159,0,5.7,0,8.93,-111.6,61.8,61.8,-0.27,-1.09,-2.1,-5.87,26.352,693.7,676.2,0.33,674.4,440,57.7,4.64,92.785,65.428,,,
5/28/2015,15:56:46,0,LTK_052815_092159,0,5.8,0,8.93,-111.8,62,62,-0.27,-1.09,-2.18,-6.09,26.377,694,676.2,0.33,674.4,440,58.4,4.7,92.027,64.894,,,
5/28/2015,15:56:48,0,LTK_052815_092159,0,5.8,0,8.94,-111.8,62.2,62.2,-0.21,-0.85,-2.17,-6.08,26.388,694.2,676.3,0.33,674.4,440,59,4.74,91.231,64.333,,,
5/28/2015,15:56:50,0,LTK_052815_092159,0,5.8,0,8.94,-111.9,62.5,62.5,-0.24,-0.97,-2.09,-5.86,26.397,694.4,676.3,0.33,674.4,440,59.4,4.77,90.542,63.848,,,
5/28/2015,15:56:52,0,LTK_052815_092159,0,5.8,0,8.94,-112,62.6,62.6,-0.28,-1.13,-2.07,-5.78,26.416,694.5,676.2,0.33,674.3,440,59.7,4.8,89.848,63.358,,,
5/28/2015,15:56:54,0,LTK_052815_092159,0,5.8,0,8.94,-112.1,62.8,62.8,-0.25,-1.01,-2.13,-5.95,26.447,694.6,675.9,0.33,674,439,60.1,4.83,88.815,62.631,,,
5/28/2015,15:56:56,0,LTK_052815_092159,0,5.8,0,8.94,-112.3,63,63,-0.28,-1.11,-2.06,-5.76,26.484,695.1,675.9,0.33,673.9,439,60.6,4.87,87.959,62.027,,,
5/28/2015,15:56:58,0,LTK_052815_092159,0,5.8,0,8.95,-112.4,63.2,63.2,-0.23,-0.94,-2.15,-6.01,26.507,694.8,675.3,0.33,673.3,439,61.2,4.92,87.124,61.439,,,
5/28/2015,15:57:00,0,LTK_052815_092159,0,5.8,0,8.95,-112.5,63.4,63.4,-0.21,-0.84,-2.05,-5.75,26.515,694.8,675.3,0.33,673.2,439,61.6,4.95,86.136,60.743,,,
5/28/2015,15:57:02,0,LTK_052815_092159,0,5.8,0,8.95,-112.5,63.6,63.6,-0.27,-1.06,-2.07,-5.8,26.524,694.8,675.1,0.33,673,439,61.9,4.97,85.201,60.084,,,
5/28/2015,15:57:04,0,LTK_052815_092159,0,5.8,0,8.95,-112.6,63.8,63.8,-0.23,-0.91,-2.1,-5.89,26.534,695,675.2,0.33,673.1,439,62.1,4.99,84.209,59.385,,,
5/28/2015,15:57:06,0,LTK_052815_092159,0,5.8,0,8.95,-112.7,64,64,-0.28,-1.13,-2.16,-6.05,26.546,695.4,675.4,0.33,673.3,439,62.5,5.01,83.737,59.052,,,
5/28/2015,15:57:08,0,LTK_052815_092159,0,5.8,0,8.95,-112.9,64.1,64.1,-0.26,-1.03,-2.09,-5.85,26.56,695.6,675.5,0.33,673.4,439,62.9,5.04,83.381,58.801,,,
5/28/2015,15:57:10,0,LTK_052815_092159,0,5.8,0,8.95,-113,64.3,64.3,-0.29,-1.18,-2.08,-5.81,26.573,695.7,675.4,0.33,673.3,439,63.3,5.08,82.758,58.362,,,
5/28/2015,15:57:12,0,LTK_052815_092159,0,5.8,0,8.96,-113.1,64.6,64.6,-0.24,-0.98,-2.15,-6.02,26.583,695.5,675.1,0.33,672.9,439,63.8,5.11,81.607,57.551,,,
5/28/2015,15:57:14,0,LTK_052815_092159,0,5.8,0,8.96,-113.1,64.8,64.8,-0.26,-1.03,-2.17,-6.08,26.595,695.6,675.1,0.33,672.9,439,64.2,5.15,80.604,56.843,,,
5/28/2015,15:57:16,0,LTK_052815_092159,0,5.8,0,8.96,-113.2,65,65,-0.26,-1.02,-2.12,-5.92,26.619,695.6,674.7,0.33,672.5,439,64.6,5.18,79.799,56.276,,,
5/28/2015,15:57:18,0,LTK_052815_092159,0,5.8,0,8.96,-113.4,65.2,65.2,-0.26,-1.03,-2.07,-5.79,26.642,695.3,674.2,0.33,671.9,438,65.5,5.25,79.035,55.738,,,
5/28/2015,15:57:20,0,LTK_052815_092159,0,5.8,0,8.97,-113.7,65.3,65.3,-0.28,-1.12,-2.15,-6.03,26.661,695.2,673.9,0.33,671.6,438,66.5,5.32,77.711,54.804,,,
5/28/2015,15:57:22,0,LTK_052815_092159,0,5.8,0,8.97,-113.8,65.5,65.5,-0.32,-1.29,-2.13,-5.97,26.675,695.1,673.6,0.33,671.3,438,67.3,5.39,76.789,54.154,,,
5/28/2015,15:57:24,0,LTK_052815_092159,0,5.8,0,8.97,-113.9,65.7,65.7,-0.39,-1.55,-2.08,-5.81,26.687,695,673.3,0.33,671,438,68,5.44,75.912,53.536,,,
5/28/2015,15:57:26,0,LTK_052815_092159,0,5.7,0,8.97,-113.9,66,66,-0.29,-1.17,-2.13,-5.96,26.699,695.2,673.4,0.33,671,438,68.6,5.49,74.925,52.84,,,
5/28/2015,15:57:28,0,LTK_052815_092159,0,5.7,0,8.97,-114,66.2,66.2,-0.31,-1.23,-2.08,-5.84,26.707,694.9,673,0.33,670.7,437,69.1,5.52,73.916,52.129,,,
5/28/2015,15:57:30,0,LTK_052815_092159,0,5.7,0,8.97,-114,66.4,66.4,-0.3,-1.2,-2.06,-5.77,26.713,695,673,0.33,670.6,437,69.3,5.54,72.833,51.365,,,
5/28/2015,15:57:32,0,LTK_052815_092159,0,5.7,0,8.97,-114,66.6,66.6,-0.33,-1.31,-2.09,-5.85,26.718,694.7,672.6,0.33,670.3,437,69.6,5.56,71.871,50.687,,,
5/28/2015,15:57:34,0,LTK_052815_092159,0,5.7,0,8.97,-114.1,66.9,66.9,-0.29,-1.15,-2.18,-6.09,26.724,694.6,672.5,0.32,670.1,437,69.7,5.57,70.986,50.063,,,
5/28/2015,15:57:36,0,LTK_052815_092159,0,5.7,0,8.97,-114.1,67.1,67.1,-0.32,-1.28,-2.11,-5.92,26.736,694.4,672.1,0.32,669.7,437,69.9,5.58,70.185,49.499,,,
5/28/2015,15:57:38,0,LTK_052815_092159,0,5.7,0,8.97,-114.1,67.3,67.3,-0.27,-1.09,-2.15,-6.01,26.753,694.5,672,0.32,669.6,437,70.2,5.61,69.258,48.845,,,
5/28/2015,15:57:40,0,LTK_052815_092159,0,5.7,0,8.97,-114.2,67.5,67.5,-0.26,-1.04,-2.1,-5.87,26.774,693.3,670.6,0.32,668.2,436,70.5,5.63,68.187,48.09,,,
5/28/2015,15:57:42,0,LTK_052815_092159,0,5.7,0,8.98,-114.3,67.7,67.7,-0.32,-1.29,-2.03,-5.67,26.801,693.6,670.6,0.32,668.1,436,70.8,5.65,67.193,47.39,,,
5/28/2015,15:57:44,0,LTK_052815_092159,0,5.7,0,8.98,-114.5,67.8,67.8,-0.3,-1.19,-2.09,-5.85,26.845,694.2,670.5,0.32,668,436,71.5,5.7,66.313,46.769,,,
5/28/2015,15:57:46,0,LTK_052815_092159,0,5.7,0,8.98,-114.7,68,68,-0.31,-1.24,-2.12,-5.94,26.866,695,671.1,0.32,668.6,436,72.1,5.75,65.37,46.105,,,
5/28/2015,15:57:48,0,LTK_052815_092159,0,5.7,0,8.98,-114.8,68.2,68.2,-0.27,-1.09,-2.12,-5.93,26.879,695.4,671.3,0.32,668.7,436,72.9,5.81,64.602,45.564,,,
5/28/2015,15:57:50,0,LTK_052815_092159,0,5.7,0,8.98,-114.8,68.5,68.5,-0.28,-1.11,-2.03,-5.7,26.896,695.5,671.2,0.32,668.6,436,73.5,5.86,63.665,44.903,,,
5/28/2015,15:57:52,0,LTK_052815_092159,0,5.7,0,8.98,-114.8,68.6,68.6,-0.26,-1.04,-2.14,-6,26.957,696.2,671.1,0.32,668.5,436,74,5.89,62.692,44.217,,,
5/28/2015,15:57:54,0,LTK_052815_092159,0,5.7,0,8.99,-115.3,68.7,68.7,-0.27,-1.08,-2.13,-5.97,27.056,696.8,670.5,0.32,667.7,436,74.9,5.96,61.882,43.647,,,
5/28/2015,15:57:56,0,LTK_052815_092159,0,5.7,0,9,-116,68.7,68.7,-0.31,-1.26,-2.14,-6,27.116,696.5,669.5,0.32,666.6,435,76.8,6.1,61.03,43.047,,,
5/28/2015,15:57:58,0,LTK_052815_092159,0,5.7,0,9.01,-116.4,68.8,68.8,-0.28,-1.12,-2.17,-6.07,27.145,696.8,669.3,0.32,666.4,435,78.8,6.26,60.067,42.368,,,
5/28/2015,15:58:00,0,LTK_052815_092159,0,5.7,0,9.01,-116.5,69.1,69.1,-0.3,-1.2,-2.07,-5.79,27.155,697,669.4,0.32,666.5,435,80.3,6.37,59.09,41.679,,,
5/28/2015,15:58:02,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,69.3,69.3,-0.31,-1.22,-2.05,-5.73,27.158,697,669.4,0.32,666.5,435,81.4,6.45,58.245,41.083,,,
5/28/2015,15:58:04,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,69.6,69.6,-0.27,-1.09,-2.06,-5.78,27.161,697.1,669.5,0.32,666.5,435,82.1,6.51,57.3,40.417,,,
5/28/2015,15:58:06,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,69.7,69.7,-0.36,-1.42,-2.09,-5.84,27.163,697.1,669.4,0.32,666.5,435,82.6,6.55,56.519,39.866,,,
5/28/2015,15:58:08,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,70,70,-0.27,-1.09,-2.14,-6,27.165,697.1,669.5,0.32,666.5,435,83,6.59,55.814,39.369,,,
5/28/2015,15:58:10,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,70.3,70.3,-0.33,-1.32,-2.12,-5.95,27.168,697.1,669.4,0.32,666.4,435,83.3,6.61,55.129,38.886,,,
5/28/2015,15:58:12,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,70.5,70.5,-0.27,-1.08,-2.09,-5.86,27.171,697.3,669.5,0.32,666.6,435,83.5,6.63,54.866,38.7,,,
5/28/2015,15:58:14,0,LTK_052815_092159,0,5.7,0,9.02,-116.8,70.8,70.8,-0.31,-1.24,-2.11,-5.92,27.173,697.5,669.7,0.32,666.8,435,83.8,6.64,53.994,38.086,,,
5/28/2015,15:58:16,0,LTK_052815_092159,0,5.7,0,9.02,-116.8,70.9,70.9,-0.36,-1.46,-2.08,-5.81,27.176,697.7,669.8,0.32,666.8,435,84,6.66,53.366,37.642,,,
5/28/2015,15:58:18,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,71.2,71.2,-0.33,-1.33,-2.08,-5.83,27.181,697.7,669.8,0.32,666.8,435,84.2,6.68,52.587,37.093,,,
5/28/2015,15:58:20,0,LTK_052815_092159,0,5.7,0,9.02,-116.8,71.4,71.4,-0.36,-1.43,-2.09,-5.84,27.183,697.7,669.7,0.32,666.8,435,84.4,6.69,52.154,36.788,,,
5/28/2015,15:58:22,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,71.6,71.6,-0.33,-1.31,-2.1,-5.87,27.185,697.9,669.9,0.32,667,435,84.6,6.71,52.081,36.736,,,
5/28/2015,15:58:24,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,72,72,-0.35,-1.39,-2.13,-5.96,27.185,697.8,669.9,0.32,666.9,435,84.7,6.72,52.1,36.749,,,
5/28/2015,15:58:26,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,72.4,72.4,-0.28,-1.13,-2.08,-5.81,27.185,698,670.1,0.32,667.1,436,84.8,6.72,51.964,36.654,,,
5/28/2015,15:58:28,0,LTK_052815_092159,0,5.7,0,9.02,-116.8,72.6,72.6,-0.32,-1.29,-2.08,-5.83,27.185,697.9,670,0.32,667,435,84.9,6.73,51.624,36.414,,,
5/28/2015,15:58:30,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,72.8,72.8,-0.34,-1.37,-2.11,-5.9,27.185,697.9,669.9,0.32,666.9,435,85,6.74,51.162,36.088,,,
5/28/2015,15:58:32,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,73,73,-0.18,-0.7,-2.08,-5.83,27.188,697.7,669.7,0.32,666.7,435,85.1,6.74,50.679,35.747,,,
5/28/2015,15:58:34,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,73.2,73.2,-0.26,-1.04,-2.07,-5.81,27.187,698,670,0.32,667,435,85.1,6.75,50.127,35.358,,,
5/28/2015,15:58:36,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,73.4,73.4,-0.35,-1.41,-2.13,-5.95,27.189,698.2,670.1,0.32,667.2,436,85.2,6.75,49.455,34.884,,,
5/28/2015,15:58:38,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,73.6,73.6,-0.33,-1.33,-2.14,-5.99,27.188,698,670,0.32,667,435,85.3,6.76,48.743,34.382,,,
5/28/2015,15:58:40,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,73.8,73.8,-0.31,-1.24,-2.01,-5.62,27.189,698,670,0.32,667,435,85.4,6.77,48.055,33.896,,,
5/28/2015,15:58:42,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,74,74,-0.38,-1.51,-2.1,-5.88,27.191,698.1,670.1,0.32,667.1,436,85.5,6.78,47.24,33.322,,,
5/28/2015,15:58:44,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,74.2,74.2,-0.34,-1.36,-2.11,-5.92,27.192,698.3,670.2,0.32,667.2,436,85.6,6.78,46.495,32.796,,,
5/28/2015,15:58:46,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,74.4,74.4,-0.31,-1.25,-2.07,-5.78,27.193,698.1,670.1,0.32,667.1,436,85.6,6.79,45.853,32.343,,,
5/28/2015,15:58:48,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,74.5,74.5,-0.32,-1.29,-2.18,-6.1,27.195,698.2,670.1,0.32,667.1,436,85.7,6.79,45.104,31.815,,,
5/28/2015,15:58:50,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,74.7,74.7,-0.33,-1.32,-2.12,-5.95,27.195,698.4,670.3,0.32,667.3,436,85.8,6.8,44.348,31.282,,,
5/28/2015,15:58:52,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,74.9,74.9,-0.31,-1.23,-2.11,-5.9,27.196,698.4,670.3,0.32,667.3,436,85.8,6.8,43.385,30.603,,,
5/28/2015,15:58:54,0,LTK_052815_092159,0,5.7,0,9.02,-116.8,75.1,75.1,-0.31,-1.22,-2.08,-5.83,27.198,698.4,670.3,0.32,667.3,436,85.9,6.81,42.739,30.147,,,
5/28/2015,15:58:56,0,LTK_052815_092159,0,5.7,0,9.02,-116.8,75.3,75.3,-0.29,-1.14,-2.17,-6.08,27.198,698.3,670.1,0.32,667.1,436,86,6.82,41.842,29.515,,,
5/28/2015,15:58:58,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,75.5,75.5,-0.28,-1.11,-2.07,-5.8,27.199,698.5,670.4,0.32,667.4,436,86,6.82,40.937,28.876,,,
5/28/2015,15:59:00,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,75.7,75.7,-0.27,-1.09,-2.09,-5.84,27.201,698.5,670.3,0.32,667.3,436,86.1,6.83,40.186,28.347,,,
5/28/2015,15:59:02,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,75.9,75.9,-0.3,-1.2,-2.1,-5.88,27.203,698.3,670.1,0.32,667.1,436,86.2,6.83,39.293,27.717,,,
5/28/2015,15:59:04,0,LTK_052815_092159,0,5.7,0,9.02,-117,76,76,-0.34,-1.36,-2.06,-5.77,27.204,698.2,670,0.32,667,436,86.2,6.83,38.652,27.265,,,
5/28/2015,15:59:06,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,76.2,76.2,-0.23,-0.94,-2.1,-5.88,27.204,698.3,670.1,0.32,667,436,86.5,6.86,37.738,26.62,,,
5/28/2015,15:59:08,0,LTK_052815_092159,0,5.7,0,9.02,-117,76.4,76.4,-0.26,-1.04,-2.06,-5.78,27.206,698.2,670,0.32,667,436,86.7,6.87,37.085,26.159,,,
5/28/2015,15:59:10,0,LTK_052815_092159,0,5.7,0,9.02,-117,76.6,76.6,-0.29,-1.16,-2.12,-5.94,27.211,698.4,670.1,0.32,667,436,86.8,6.88,36.433,25.7,,,
5/28/2015,15:59:12,0,LTK_052815_092159,0,5.7,0,9.02,-117,76.7,76.7,-0.31,-1.23,-2.13,-5.97,27.214,698.4,670.1,0.32,667.1,436,86.9,6.89,35.735,25.207,,,
5/28/2015,15:59:14,0,LTK_052815_092159,0,5.7,0,9.02,-117,76.9,76.9,-0.3,-1.21,-2.07,-5.81,27.216,698.6,670.3,0.32,667.2,436,87,6.89,34.929,24.639,,,
5/28/2015,15:59:16,0,LTK_052815_092159,0,5.7,0,9.02,-117,77.1,77.1,-0.28,-1.11,-2.04,-5.7,27.219,698.5,670.1,0.32,667,436,87.1,6.91,34.037,24.009,,,
5/28/2015,15:59:18,0,LTK_052815_092159,0,5.7,0,9.02,-117,77.3,77.3,-0.28,-1.14,-2.14,-6,27.219,698.8,670.4,0.32,667.3,436,87.3,6.91,33.091,23.342,,,
5/28/2015,15:59:20,0,LTK_052815_092159,0,5.7,0,9.02,-117,77.5,77.5,-0.26,-1.06,-2.16,-6.04,27.221,698.5,670.1,0.32,667,436,87.3,6.92,32.188,22.705,,,
5/28/2015,15:59:22,0,LTK_052815_092159,0,5.7,0,9.02,-117,77.7,77.7,-0.28,-1.12,-2.15,-6.02,27.221,698.5,670.1,0.32,667.1,436,87.4,6.93,31.348,22.113,,,
5/28/2015,15:59:24,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,77.8,77.8,-0.28,-1.12,-2.18,-6.11,27.222,698.8,670.4,0.32,667.3,436,87.5,6.93,30.521,21.529,,,
5/28/2015,15:59:26,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,78,78,-0.28,-1.1,-2.11,-5.91,27.224,698.7,670.3,0.32,667.2,436,87.6,6.94,29.564,20.855,,,
5/28/2015,15:59:28,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,78.1,78.1,-0.3,-1.18,-2.16,-6.06,27.226,698.6,670.2,0.32,667.1,436,87.7,6.94,28.78,20.301,,,
5/28/2015,15:59:30,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,78.3,78.3,-0.24,-0.94,-2.11,-5.9,27.227,698.7,670.2,0.32,667.1,436,87.7,6.95,27.822,19.625,,,
5/28/2015,15:59:32,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,78.5,78.5,-0.2,-0.8,-2.08,-5.83,27.227,698.7,670.2,0.32,667.2,436,87.8,6.96,27.05,19.081,,,
5/28/2015,15:59:34,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,78.7,78.7,-0.3,-1.2,-2.13,-5.96,27.229,698.6,670,0.32,667,436,88,6.97,26.323,18.568,,,
5/28/2015,15:59:36,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,78.8,78.8,-0.21,-0.85,-2.1,-5.88,27.231,698.6,670.1,0.32,667,436,88,6.97,25.191,17.77,,,
5/28/2015,15:59:38,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,79,79,-0.28,-1.13,-2.19,-6.13,27.231,698.7,670.1,0.32,667.1,436,88,6.97,24.509,17.289,,,
5/28/2015,15:59:40,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,79.2,79.2,-0.29,-1.16,-2.12,-5.94,27.232,698.7,670.2,0.32,667.1,436,88,6.97,23.524,16.594,,,
5/28/2015,15:59:42,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,79.3,79.3,-0.35,-1.38,-2.08,-5.83,27.235,698.8,670.2,0.32,667.1,436,88.1,6.98,22.743,16.043,,,
5/28/2015,15:59:44,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,79.5,79.5,-0.3,-1.18,-2.13,-5.97,27.237,698.7,670.1,0.32,667.1,436,88.2,6.98,21.865,15.424,,,
5/28/2015,15:59:46,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,79.6,79.6,-0.31,-1.25,-2.16,-6.04,27.24,698.9,670.2,0.32,667.1,436,88.3,6.99,21.173,14.935,,,
5/28/2015,15:59:48,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,79.7,79.7,-0.35,-1.4,-2.17,-6.08,27.242,698.7,670,0.32,667,436,88.3,6.99,20.27,14.299,,,
5/28/2015,15:59:50,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,79.9,79.9,-0.38,-1.51,-2.11,-5.9,27.243,698.8,670.1,0.32,667,436,88.3,7,19.456,13.725,,,
5/28/2015,15:59:52,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.1,80.1,-0.3,-1.18,-2.16,-6.04,27.244,698.9,670.2,0.32,667.1,436,88.4,7,18.515,13.061,,,
5/28/2015,15:59:54,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.2,80.2,-0.33,-1.32,-2.13,-5.97,27.247,698.6,669.8,0.32,666.8,435,88.4,7,17.675,12.468,,,
5/28/2015,15:59:56,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.4,80.4,-0.36,-1.43,-2.1,-5.88,27.248,698.7,669.9,0.32,666.8,435,88.5,7.01,16.703,11.783,,,
5/28/2015,15:59:58,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.5,80.5,-0.3,-1.22,-2.1,-5.87,27.252,698.9,670,0.32,667,436,88.6,7.02,15.687,11.066,,,
5/28/2015,16:00:00,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.6,80.6,-0.35,-1.4,-2.17,-6.08,27.255,698.8,669.9,0.32,666.9,435,88.6,7.02,14.911,10.518,,,
5/28/2015,16:00:02,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.7,80.7,-0.36,-1.43,-2.17,-6.07,27.258,698.8,669.9,0.32,666.8,435,88.7,7.02,13.907,9.81,,,
5/28/2015,16:00:04,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,80.9,80.9,-0.34,-1.38,-2.11,-5.91,27.262,698.9,670,0.32,666.9,435,88.8,7.03,13.114,9.251,,,
5/28/2015,16:00:06,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,81,81,-0.29,-1.15,-2.15,-6.02,27.264,699.1,670.1,0.32,667,436,88.8,7.03,12.163,8.58,,,
5/28/2015,16:00:08,0,LTK_052815_092159,0,5.7,0,9.02,-117.2,81.2,81.2,-0.29,-1.14,-2.19,-6.14,27.267,699,670,0.32,666.9,436,88.8,7.03,11.395,8.038,,,
5/28/2015,16:00:10,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,81.3,81.3,-0.33,-1.31,-2.1,-5.87,27.274,699,669.9,0.32,666.8,435,88.9,7.04,10.481,7.393,,,
5/28/2015,16:00:12,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,81.4,81.4,-0.37,-1.47,-2.1,-5.87,27.281,699.3,670.1,0.32,667,436,88.9,7.04,9.693,6.838,,,
5/28/2015,16:00:14,0,LTK_052815_092159,0,5.7,0,9.02,-117.1,81.5,81.5,-0.33,-1.33,-2.12,-5.94,27.287,699.1,669.9,0.32,666.7,435,88.9,7.04,8.818,6.22,,,
5/28/2015,16:00:16,0,LTK_052815_092159,0,5.7,0,9.02,-117,81.7,81.7,-0.36,-1.44,-2.14,-6,27.292,699.3,670,0.32,666.9,435,89,7.04,7.998,5.642,,,
5/28/2015,16:00:18,0,LTK_052815_092159,0,5.7,0,9.02,-117,81.8,81.8,-0.35,-1.4,-2.15,-6.02,27.3,699.4,670,0.32,666.8,435,89,7.04,7.246,5.111,,,
5/28/2015,16:00:20,0,LTK_052815_092159,0,5.7,0,9.02,-117,82,82,-0.39,-1.57,-2.16,-6.05,27.309,699.6,670,0.32,666.9,436,89.1,7.05,6.279,4.429,,,
5/28/2015,16:00:22,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,82.1,82.1,-0.36,-1.44,-2.06,-5.78,27.318,699.7,670,0.32,666.8,436,89.1,7.05,5.477,3.864,,,
5/28/2015,16:00:24,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,82.2,82.2,-0.34,-1.37,-2.18,-6.09,27.325,700,670.2,0.32,667.1,436,89.1,7.05,4.706,3.32,,,
5/28/2015,16:00:26,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,82.3,82.3,-0.34,-1.35,-2.07,-5.79,27.334,699.8,670,0.32,666.8,435,89.2,7.05,4.046,2.854,,,
5/28/2015,16:00:28,0,LTK_052815_092159,0,5.7,0,9.02,-116.9,82.5,82.5,-0.31,-1.23,-2.07,-5.8,27.345,700.2,670.2,0.32,667,436,89.2,7.06,3.293,2.323,,,
5/28/2015,16:00:30,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,82.6,82.6,-0.37,-1.48,-2.1,-5.87,27.37,700.4,670,0.32,666.8,436,89.3,7.06,2.543,1.794,,,
5/28/2015,16:00:32,0,LTK_052815_092159,0,5.7,0,9.01,-116.8,82.7,82.7,-0.34,-1.38,-2.15,-6.01,27.376,700.5,670.1,0.32,666.8,436,89.4,7.06,1.759,1.241,,,
5/28/2015,16:00:34,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,82.9,82.9,-0.35,-1.42,-2.13,-5.98,27.395,700.8,670.2,0.32,666.9,436,89.4,7.06,1.1,0.776,,,
5/28/2015,16:00:36,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,83,83,-0.36,-1.44,-2.12,-5.95,27.411,701,670.1,0.32,666.8,436,89.4,7.06,0.378,0.267,,,
5/28/2015,16:00:38,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,83,83,-0.36,-1.43,-2.03,-5.67,27.418,701.2,670.3,0.32,667,436,89.5,7.06,-0.23,-0.162,,,
5/28/2015,16:00:40,0,LTK_052815_092159,0,5.7,0,9.01,-116.7,83.1,83.1,-0.38,-1.51,-2.08,-5.83,27.433,701.3,670.2,0.32,666.9,436,89.5,7.06,-0.652,-0.46,,,
5/28/2015,16:00:42,0,LTK_052815_092159,0,5.7,0,9.01,-116.6,83.3,83.3,-0.33,-1.33,-2.12,-5.94,27.436,701.2,670,0.32,666.7,436,89.5,7.06,-0.862,-0.608,,,
