1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,,
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,pH,pH mV,ORP mV,ORP raw mV,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,ODO % sat,ODO mg/L,Turbidity FNU,TSS mg/L,Press psi a,Depth m,,
4/28/2016,11:03:53,0,LTM,0,5.7,0,7.54,-69.8,-4.6,-4.6,0.33,1.32,-0.08,-0.22,25.254,7.1,7,0,7,5,98.2,8.08,14.49,136,-1.355,-0.956,,
4/28/2016,11:03:55,0,LTM,0,5.7,0,7.81,-84.7,-3.4,-3.4,0.35,1.42,-0.11,-0.31,25.259,6.9,6.9,0,6.9,4,98.4,8.09,14.43,135,-1.355,-0.956,,
4/28/2016,11:03:57,0,LTM,0,5.7,0,7.37,-60.6,-4.8,-4.8,0.38,1.51,-0.08,-0.22,25.271,7.2,7.1,0,7.1,5,98.5,8.1,14.63,139,-1.356,-0.957,,
4/28/2016,11:03:59,0,LTM,0,5.7,0,7.84,-86.5,-6.7,-6.7,0.27,1.07,-0.19,-0.53,25.278,6.9,6.8,0,6.8,4,98.5,8.1,14.3,133,-1.356,-0.956,,
4/28/2016,11:04:01,0,LTM,0,5.7,0,7.6,-73.3,-7.7,-7.7,0.36,1.46,-0.13,-0.37,25.284,6.7,6.6,0,6.6,4,98.6,8.11,14.98,145,-1.356,-0.957,,
4/28/2016,11:04:03,0,LTM,0,5.7,0,7.65,-75.9,-10.1,-10.1,0.29,1.14,-0.09,-0.24,25.285,6.6,6.5,0,6.5,4,98.7,8.12,14.85,143,-1.356,-0.956,,
4/28/2016,11:04:05,0,LTM,0,5.7,0,7.93,-91.5,-11.8,-11.8,0.33,1.31,-0.09,-0.24,25.282,6.3,6.3,0,6.3,4,98.8,8.12,14.57,138,-1.357,-0.957,,
4/28/2016,11:04:07,0,LTM,0,5.7,0,7.59,-72.7,-12.3,-12.3,0.4,1.61,-0.1,-0.28,25.291,6.4,6.3,0,6.3,4,98.9,8.13,14.71,140,-1.355,-0.955,,
4/28/2016,11:04:09,0,LTM,0,5.7,0,7.8,-84.3,-12.6,-12.6,0.28,1.14,-0.07,-0.2,25.299,6.3,6.3,0,6.3,4,98.7,8.12,14.96,145,-1.358,-0.958,,
4/28/2016,11:04:11,0,LTM,0,5.7,0,8.06,-98.3,-13,-13,0.3,1.19,-0.12,-0.34,25.308,6.2,6.2,0,6.2,4,98.7,8.11,14.46,136,-1.356,-0.956,,
4/28/2016,11:04:13,0,LTM,0,5.7,0,8.24,-108.4,-12.3,-12.3,0.4,1.62,0.08,0.23,25.321,6,6,0,6,4,98.9,8.12,14.75,141,-1.356,-0.956,,
4/28/2016,11:04:15,0,LTM,0,5.7,0,7.9,-89.7,-12.8,-12.8,0.4,1.61,-0.13,-0.36,25.334,5.9,5.8,0,5.8,4,98.8,8.12,14.66,139,-1.355,-0.956,,
4/28/2016,11:04:17,0,LTM,0,5.7,0,7.99,-94.8,-9.9,-9.9,0.4,1.58,-0.05,-0.14,25.349,5.9,5.9,0,5.9,4,98.8,8.12,14.73,140,-1.357,-0.957,,
4/28/2016,11:04:19,0,LTM,0,5.7,0,7.74,-80.7,-10,-10,0.35,1.39,-0.07,-0.21,25.354,6.3,6.2,0,6.2,4,98.7,8.1,14.87,143,-1.356,-0.956,,
4/28/2016,11:04:21,0,LTM,0,5.7,0,7.49,-67.2,-11.6,-11.6,0.35,1.41,-0.15,-0.41,25.362,6,6,0,6,4,98.5,8.09,14.68,140,-1.356,-0.956,,
4/28/2016,11:04:23,0,LTM,0,5.7,0,7.53,-69.4,-12.3,-12.3,0.39,1.58,0.1,0.28,25.366,6.7,6.7,0,6.7,4,98.6,8.09,15.24,150,-1.356,-0.956,,
4/28/2016,11:04:25,0,LTM,0,5.7,0,8.15,-103.3,-13.7,-13.7,0.32,1.26,-0.07,-0.2,25.372,6.4,6.3,0,6.3,4,98.8,8.11,15.21,150,-1.356,-0.956,,
4/28/2016,11:04:27,0,LTM,0,5.7,0,8.11,-101,-12.5,-12.5,0.32,1.29,-0.13,-0.36,25.375,6,6,0,5.9,4,98.8,8.11,15.07,147,-1.357,-0.957,,
4/28/2016,11:04:29,0,LTM,0,5.7,0,8.19,-105.7,-13,-13,0.15,0.59,-0.2,-0.56,25.385,5.7,5.7,0,5.7,4,98.9,8.12,15.42,154,-1.357,-0.957,,
4/28/2016,11:04:31,0,LTM,0,5.7,0,8.28,-110.4,-14.5,-14.5,0.2,0.8,-0.2,-0.56,25.392,5.5,5.5,0,5.4,4,98.9,8.11,15.21,150,-1.357,-0.957,,
4/28/2016,11:04:33,0,LTM,0,5.6,0,8.12,-101.9,-8.5,-8.5,0.34,1.35,0.02,0.07,25.404,5.4,5.4,0,5.4,3,99,8.12,15.19,149,-1.356,-0.956,,
4/28/2016,11:04:35,0,LTM,0,5.6,0,8.26,-109.6,-9.6,-9.6,0.44,1.78,-0.15,-0.43,25.413,5.3,5.3,0,5.3,3,98.9,8.12,15.2,149,-1.356,-0.956,,
4/28/2016,11:04:37,0,LTM,0,5.6,0,7.92,-91.1,-9.6,-9.6,0.28,1.12,-0.19,-0.54,25.418,5.4,5.3,0,5.3,3,99,8.12,15.03,146,-1.354,-0.955,,
4/28/2016,11:04:39,0,LTM,0,5.6,0,8.19,-105.6,-7.7,-7.7,0.31,1.24,0.02,0.05,25.428,5.3,5.3,0,5.3,3,99,8.12,15.11,148,-1.356,-0.956,,
4/28/2016,11:04:41,0,LTM,0,5.6,0,8.17,-104.6,-7.7,-7.7,0.28,1.12,-0.12,-0.34,25.428,5.3,5.2,0,5.2,3,99.1,8.12,15.01,146,-1.356,-0.956,,
4/28/2016,11:04:43,0,LTM,0,5.6,0,7.46,-65.4,-7.5,-7.5,0.43,1.73,-0.11,-0.29,25.422,5.2,5.1,0,5.1,3,98.8,8.1,15.15,148,-1.356,-0.956,,
4/28/2016,11:04:45,0,LTM,0,5.6,0,7.7,-78.5,-9.8,-9.8,0.19,0.74,-0.18,-0.51,25.42,5.2,5.1,0,5.1,3,98.7,8.09,15.03,146,-1.355,-0.955,,
4/28/2016,11:04:47,0,LTM,0,5.6,0,7.51,-68.2,-11.7,-11.7,0.27,1.06,-0.29,-0.83,25.402,5.2,5.1,0,5.1,3,98.7,8.09,15.3,151,-1.356,-0.956,,
4/28/2016,11:04:49,0,LTM,0,5.6,0,7.49,-67.5,-13.4,-13.4,0.28,1.12,-0.21,-0.6,25.381,5.1,5.1,0,5.1,3,98.7,8.09,15.16,149,-1.356,-0.956,,
4/28/2016,11:04:51,0,LTM,0,5.6,0,7.48,-66.5,-14.1,-14.1,0.27,1.08,-0.19,-0.53,25.368,5.1,5.1,0,5.1,3,98.7,8.1,15.17,149,-1.353,-0.954,,
4/28/2016,11:04:53,0,LTM,0,5.5,0,7.38,-61.1,-15.1,-15.1,0.44,1.74,-0.27,-0.74,25.354,5.2,5.2,0,5.2,3,98.8,8.11,14.95,145,-1.355,-0.955,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
